"Cluster","Keywords","Count"
"Plot Critics","dialogue-driven",1
"Plot Critics","dialogues",1
"Plot Critics","dichotomy",1
"Plot Critics","didn't make sense",1
"Plot Critics","different",1
"Plot Critics","difficult characters",1
"Plot Critics","difficult to watch",1
"Plot Critics","dim dialog",1
"Plot Critics","dire acting",1
"Plot Critics","dire script",1
"Plot Critics","directing",2
"Plot Critics","direction",4
"Plot Critics","directionless plot",1
"Plot Critics","dis-interesting",1
"Plot Critics","disappointed",11
"Plot Critics","disappointing",3
"Plot Critics","disappointing release",1
"Plot Critics","disappointment",9
"Plot Critics","disaster",2
"Plot Critics","disaster formulas",1
"Plot Critics","disasters",1
"Plot Critics","discussion",1
"Plot Critics","disgusting",1
"Plot Critics","disgusting images",1
"Plot Critics","disjointed",4
"Plot Critics","disjointed production",1
"Plot Critics","disjointed story",1
"Plot Critics","disjointed storyline",1
"Plot Critics","dislikable character",1
"Plot Critics","dismal script",1
"Plot Critics","disregard for period detail",1
"Plot Critics","distasteful characters",1
"Plot Critics","distortion",1
"Plot Critics","distracting details",1
"Plot Critics","documentary",2
"Plot Critics","does not deliver",1
"Plot Critics","doesn't make any sense",1
"Plot Critics","doesn't make sense",2
"Plot Critics","doesn't quite hang together",1
"Plot Critics","double-twist",1
"Plot Critics","drag",1
"Plot Critics","drag on",1
"Plot Critics","drama",2
"Plot Critics","dramatic repercussions",1
"Plot Critics","dramatically unsatisfying",1
"Plot Critics","dreadful",1
"Plot Critics","dreadful dialogue",1
"Plot Critics","dreadful directing",1
"Plot Critics","dreadful film",1
"Plot Critics","dreadful script",1
"Plot Critics","dream",1
"Plot Critics","duh-what moments",1
"Plot Critics","dull",12
"Plot Critics","dull adversary",1
"Plot Critics","dull direction",1
"Plot Critics","dull long-winded",1
"Plot Critics","dull plot",1
"Plot Critics","dull resolution",1
"Plot Critics","dull results",1
"Plot Critics","dull script",1
"Plot Critics","dull story",1
"Plot Critics","dull storyline",1
"Plot Critics","dull talking sequences",1
"Plot Critics","dull, clichéd dialog",1
"Plot Critics","dumb characters",1
"Plot Critics","dumb material",1
"Plot Critics","dumb movie",1
"Plot Critics","dumb scripting",1
"Plot Critics","dumb story",1
"Plot Critics","dumb stuff",1
"Plot Critics","editing",8
"Plot Critics","ego trip",1
"Plot Critics","embarrassment",1
"Plot Critics","empty",1
"Plot Critics","ending",8
"Plot Critics","engaging",1
"Plot Critics","entertaining",1
"Plot Critics","entertainment vs history",1
"Plot Critics","episodic nature",1
"Plot Critics","episodic structure",1
"Plot Critics","erratic performances",1
"Plot Critics","error in script",1
"Plot Critics","errors",1
"Plot Critics","evaluation system",1
"Plot Critics","evidence",1
"Plot Critics","excellent",1
"Plot Critics","excellent cast",1
"Plot Critics","excellent direction",1
"Plot Critics","excellent screenplay",1
"Plot Critics","excellent story line",1
"Plot Critics","exciting and active",1
"Plot Critics","excruciatingly painful",1
"Plot Critics","execution",3
"Plot Critics","expectations",1
"Plot Critics","explanation",1
"Plot Critics","explores",1
"Plot Critics","exquisite boredom",1
"Plot Critics","fact-led",1
"Plot Critics","factual coverage",1
"Plot Critics","failed attempt",2
"Plot Critics","failed attempts",1
"Plot Critics","failed miserably",2
"Plot Critics","failed screwball",1
"Plot Critics","failed to communicate",1
"Plot Critics","fails miserably",1
"Plot Critics","fails to connect",1
"Plot Critics","fails to deliver",1
"Plot Critics","faithful adaptation",1
"Plot Critics","fake",1
"Plot Critics","falls flat",1
"Plot Critics","false claims",1
"Plot Critics","false story",1
"Plot Critics","family movie",1
"Plot Critics","fantastic",1
"Plot Critics","far fetched",1
"Plot Critics","far from the legend",1
"Plot Critics","far-fetched",2
"Plot Critics","fascinating",1
"Plot Critics","fast forward",1
"Plot Critics","faults",1
"Plot Critics","feeble",1
"Plot Critics","feeble characterizations",1
"Plot Critics","feeble dialogue",1
"Plot Critics","feeble who-cares",1
"Plot Critics","festival hype",1
"Plot Critics","film critique",1
"Plot Critics","film quality",2
"Plot Critics","filming",1
"Plot Critics","filming technique",1
"Plot Critics","films",1
"Plot Critics","finely crafted",1
"Plot Critics","flashbacks",2
"Plot Critics","flat characters",1
"Plot Critics","flat dialogs",1
"Plot Critics","flat dialogue",1
"Plot Critics","flat ending",1
"Plot Critics","flat nothingness",1
"Plot Critics","flaw",1
"Plot Critics","flaw in the plot",1
"Plot Critics","flaws",2
"Plot Critics","flaws in plot",1
"Plot Critics","flesh out the story",1
"Plot Critics","flimsy characters",1
"Plot Critics","flimsy plot",2
"Plot Critics","forced",1
"Plot Critics","forced comedy",1
"Plot Critics","forgettable",1
"Plot Critics","forgettable stories",1
"Plot Critics","forgettable story",1
"Plot Critics","formula",2
"Plot Critics","formula story lines",1
"Plot Critics","formulaic",1
"Plot Critics","formulaic story",1
"Plot Critics","frustrating",1
"Plot Critics","fun movie",1
"Plot Critics","fundamentally interesting ideas",1
"Plot Critics","gangster film",1
"Plot Critics","gaping holes",1
"Plot Critics","garbage",1
"Plot Critics","generic films",1
"Plot Critics","generic script",1
"Plot Critics","genre-cancer",1
"Plot Critics","god awful script",1
"Plot Critics","good acting",1
"Plot Critics","good actors",1
"Plot Critics","good dialog",1
"Plot Critics","good movies",1
"Plot Critics","good plot",1
"Plot Critics","good screenplay",1
"Plot Critics","good scripts",1
"Plot Critics","good stories",1
"Plot Critics","good story",1
"Plot Critics","good story line",1
"Plot Critics","good turn",1
"Plot Critics","good writing",1
"Plot Critics","goofs",2
"Plot Critics","gory",1
"Plot Critics","government cover-up",1
"Plot Critics","government influence",1
"Plot Critics","grade F",1
"Plot Critics","graphic",1
"Plot Critics","gratuitous gore",1
"Plot Critics","gratuitous waste",1
"Plot Critics","great concept",1
"Plot Critics","great montages",1
"Plot Critics","great plot",1
"Plot Critics","great script",1
"Plot Critics","great story",2
"Plot Critics","gross",1
"Plot Critics","grotesque",1
"Plot Critics","grotesquely mediocre",1
"Plot Critics","hack jokes",1
"Plot Critics","half-written story",1
"Plot Critics","haphazard manner",1
"Plot Critics","helpless fumbling characters",1
"Plot Critics","historical accuracy",2
"Plot Critics","historical context",2
"Plot Critics","historical fact",1
"Plot Critics","historical inaccuracies",3
"Plot Critics","historical inaccuracy",1
"Plot Critics","historical value",1
"Plot Critics","historically accurate",1
"Plot Critics","historically inaccurate",1
"Plot Critics","history",2
"Plot Critics","hokey",1
"Plot Critics","hole in the plot",1
"Plot Critics","holes",1
"Plot Critics","horrendously awful",1
"Plot Critics","horrible",3
"Plot Critics","horrible acting",7
"Plot Critics","horrible casting",1
"Plot Critics","horrible cinematography",1
"Plot Critics","horrible drivel",1
"Plot Critics","horrible editing",1
"Plot Critics","horrible movie",1
"Plot Critics","horrible plot",1
"Plot Critics","horrible premise",1
"Plot Critics","horrible story",2
"Plot Critics","horrible synthesized music",1
"Plot Critics","horribly",1
"Plot Critics","horribly written",1
"Plot Critics","horrid script",1
"Plot Critics","horrific cinematography",1
"Plot Critics","horror clichés",1
"Plot Critics","horror movie",1
"Plot Critics","huge amount of flaws",1
"Plot Critics","humor",3
"Plot Critics","humorless",1
"Plot Critics","humourless",1
"Plot Critics","hype",1
"Plot Critics","hyped reviews",1
"Plot Critics","identity",1
"Plot Critics","ill-conceived",1
"Plot Critics","ill-used musical numbers",1
"Plot Critics","illogical",4
"Plot Critics","illogical plot",1
"Plot Critics","illogical story",1
"Plot Critics","illogical storyline",1
"Plot Critics","immature",1
"Plot Critics","implausibilities",1
"Plot Critics","implausibility",2
"Plot Critics","implausible",2
"Plot Critics","implausible plot",2
"Plot Critics","implausible scenes",1
"Plot Critics","improvised dialogue",1
"Plot Critics","inaccurate",1
"Plot Critics","inane",2
"Plot Critics","inane dialog",1
"Plot Critics","inane dialogue",1
"Plot Critics","inaudible dialogue",1
"Plot Critics","incest",1
"Plot Critics","incoherent",4
"Plot Critics","incoherent direction",1
"Plot Critics","incoherent mess",2
"Plot Critics","incoherent narrative",1
"Plot Critics","incoherent plot",2
"Plot Critics","incompetence",1
"Plot Critics","incompetent",1
"Plot Critics","incompetent action",1
"Plot Critics","incompetent film-making",1
"Plot Critics","incomplete story",1
"Plot Critics","incomprehensible",1
"Plot Critics","inconsistencies",3
"Plot Critics","inconsistent characters",1
"Plot Critics","incorrect facts",1
"Plot Critics","incredibly stupid",1
"Plot Critics","indifferent performances",1
"Plot Critics","inept material",1
"Plot Critics","insufficient plot",1
"Plot Critics","insult",1
"Plot Critics","insult to good taste",1
"Plot Critics","insult to intelligence",1
"Plot Critics","insulting",1
"Plot Critics","insulting to intelligence",1
"Plot Critics","insults the audience",1
"Plot Critics","integrity",1
"Plot Critics","intelligence",1
"Plot Critics","intelligent",2
"Plot Critics","intense",1
"Plot Critics","intentionally annoying",1
"Plot Critics","interesting",1
"Plot Critics","interesting story",1
"Plot Critics","interesting twists",1
"Plot Critics","interpretation",2
"Plot Critics","irrelevant",1
"Plot Critics","irritating characters",1
"Plot Critics","joke",1
"Plot Critics","jokes didn't appeal",1
"Plot Critics","judged on its own merits",1
"Plot Critics","justice",1
"Plot Critics","juvenile acting",1
"Plot Critics","juvenile script",1
"Plot Critics","kept guessing",1
"Plot Critics","lack of action",1
"Plot Critics","lack of care",1
"Plot Critics","lack of character development",1
"Plot Critics","lack of chemistry",1
"Plot Critics","lack of coherence",1
"Plot Critics","lack of context",2
"Plot Critics","lack of conviction",1
"Plot Critics","lack of creativity",1
"Plot Critics","lack of credibility",2
"Plot Critics","lack of emotion",1
"Plot Critics","lack of imagination",1
"Plot Critics","lack of inspiration",1
"Plot Critics","lack of logic",3
"Plot Critics","lack of meaning",1
"Plot Critics","lack of objectivity",1
"Plot Critics","lack of originality",2
"Plot Critics","lack of plausibility",1
"Plot Critics","lack of plot",5
"Plot Critics","lack of quality",1
"Plot Critics","lack of redeeming value",1
"Plot Critics","lack of sense",1
"Plot Critics","lack of significant story",1
"Plot Critics","lack of story",1
"Plot Critics","lack of story-lines",1
"Plot Critics","lack of story-telling originality",1
"Plot Critics","lack of structure",1
"Plot Critics","lack of substance",2
"Plot Critics","lack of talent",1
"Plot Critics","lack of tension",1
"Plot Critics","lack of wit",1
"Plot Critics","lacked performance",1
"Plot Critics","lacking",1
"Plot Critics","lackluster",1
"Plot Critics","lackluster direction",1
"Plot Critics","lackluster jokes",1
"Plot Critics","lackluster performance",1
"Plot Critics","lackluster plot",1
"Plot Critics","lackluster stars",1
"Plot Critics","lackluster story",1
"Plot Critics","lacklustre",2
"Plot Critics","lame",3
"Plot Critics","lame flicks",1
"Plot Critics","lame jokes",2
"Plot Critics","lame movie",1
"Plot Critics","lame parody",1
"Plot Critics","lame plot",1
"Plot Critics","lame story",1
"Plot Critics","lame-o ideas",1
"Plot Critics","laughable",1
"Plot Critics","laughable denouement",1
"Plot Critics","leftist propaganda",1
"Plot Critics","little plot",1
"Plot Critics","location accuracy",1
"Plot Critics","logic",1
"Plot Critics","logic lapses",1
"Plot Critics","logical explanation",1
"Plot Critics","long scenes",1
"Plot Critics","loose ends",2
"Plot Critics","loose story",1
"Plot Critics","lost in the edit",1
"Plot Critics","lousy acting",2
"Plot Critics","lousy characterizations",1
"Plot Critics","lousy show",1
"Plot Critics","love story",2
"Plot Critics","low budget",2
"Plot Critics","low on ideas",1
"Plot Critics","lowest common denominator",1
"Plot Critics","ludicrous",1
"Plot Critics","ludicrous plot",1
"Plot Critics","ludicrously expensive special effects",1
"Plot Critics","main plot",1
"Plot Critics","makes little sense",2
"Plot Critics","makes no sense",5
"Plot Critics","makes sense",1
"Plot Critics","manipulative",1
"Plot Critics","manipulative propaganda",1
"Plot Critics","masterpiece",1
"Plot Critics","mean-spirited",1
"Plot Critics","meanders",1
"Plot Critics","meaning",1
"Plot Critics","meaningful message",1
"Plot Critics","meaningless",3
"Plot Critics","meaningless blabbering",1
"Plot Critics","meaningless garbage",1
"Plot Critics","meaningless scenes",1
"Plot Critics","mediocre",2
"Plot Critics","mediocre acting",4
"Plot Critics","mediocre attempt",1
"Plot Critics","mediocre script",1
"Plot Critics","mediocre stories",1
"Plot Critics","mediocrity",1
"Plot Critics","meditation",1
"Plot Critics","mess of a movie",2
"Plot Critics","message",3
"Plot Critics","mildly entertaining",1
"Plot Critics","mildly interesting plot",1
"Plot Critics","misfires",1
"Plot Critics","misguided attempt",1
"Plot Critics","misinformation",1
"Plot Critics","mismarketed",1
"Plot Critics","mismatched",1
"Plot Critics","misrepresented",1
"Plot Critics","missing Ice T",1
"Plot Critics","missing comedic element",1
"Plot Critics","missing scenes",1
"Plot Critics","mistakes",1
"Plot Critics","money maker",1
"Plot Critics","moronic",1
"Plot Critics","motivation",1
"Plot Critics","muddy plot",1
"Plot Critics","mundane material",1
"Plot Critics","mundane script",1
"Plot Critics","murder mystery",1
"Plot Critics","musical",1
"Plot Critics","musical numbers",1
"Plot Critics","musicals",1
"Plot Critics","mystery",3
"Plot Critics","narration",1
"Plot Critics","narrative",5
"Plot Critics","narrative coherence",2
"Plot Critics","narrative flow",1
"Plot Critics","narrative framing",1
"Plot Critics","narrative journey",1
"Plot Critics","narrative jumps",1
"Plot Critics","narrative sensibility",1
"Plot Critics","narrow focus",1
"Plot Critics","nauseating dialogue",1
"Plot Critics","necrophilia",1
"Plot Critics","neo noir",1
"Plot Critics","never fully explained",1
"Plot Critics","never works",1
"Plot Critics","new director",1
"Plot Critics","no answers",1
"Plot Critics","no argument",1
"Plot Critics","no artistic value",1
"Plot Critics","no background",1
"Plot Critics","no believable characters",1
"Plot Critics","no budget",1
"Plot Critics","no character development",3
"Plot Critics","no chemistry",2
"Plot Critics","no craftsmanship",1
"Plot Critics","no depth",1
"Plot Critics","no development",1
"Plot Critics","no discernible plot",1
"Plot Critics","no effort",1
"Plot Critics","no ending",1
"Plot Critics","no focus",1
"Plot Critics","no gore",1
"Plot Critics","no humor",1
"Plot Critics","no idea",1
"Plot Critics","no impression",1
"Plot Critics","no insight",1
"Plot Critics","no interesting questions",1
"Plot Critics","no jokes",1
"Plot Critics","no laughs",1
"Plot Critics","no logic",1
"Plot Critics","no message",2
"Plot Critics","no movie plot",1
"Plot Critics","no one to root for",1
"Plot Critics","no original idea",1
"Plot Critics","no plot",11
"Plot Critics","no point",4
"Plot Critics","no real message",1
"Plot Critics","no real plot",3
"Plot Critics","no redeeming feature",1
"Plot Critics","no redeeming qualities",1
"Plot Critics","no scares",1
"Plot Critics","no script",1
"Plot Critics","no sense",1
"Plot Critics","no sincerity",1
"Plot Critics","no story",1
"Plot Critics","no story line",1
"Plot Critics","no talent",1
"Plot Critics","no way",1
"Plot Critics","non existent",1
"Plot Critics","non existent story telling",1
"Plot Critics","non-coherent",1
"Plot Critics","non-existent plot",3
"Plot Critics","non-realistic",1
"Plot Critics","non-story",1
"Plot Critics","nonsensical",2
"Plot Critics","nonsensical plot",1
"Plot Critics","not amusing",1
"Plot Critics","not edgy",1
"Plot Critics","not entertained",1
"Plot Critics","not explained",1
"Plot Critics","not funny",5
"Plot Critics","not good",3
"Plot Critics","not gripping",1
"Plot Critics","not impressed",1
"Plot Critics","not interesting",2
"Plot Critics","not predictable",1
"Plot Critics","not recommend",1
"Plot Critics","not recommended",1
"Plot Critics","not special",1
"Plot Critics","not that great",1
"Plot Critics","not very good",1
"Plot Critics","not worth seeing",1
"Plot Critics","not worth the time",1
"Plot Critics","nothing",1
"Plot Critics","nothing going for it",1
"Plot Critics","nothing happened",2
"Plot Critics","nothing to say",1
"Plot Critics","objective",1
"Plot Critics","obvious",1
"Plot Critics","obvious story",1
"Plot Critics","omissions",1
"Plot Critics","one sided views",1
"Plot Critics","one-dimensional",1
"Plot Critics","one-dimensional characters",3
"Plot Critics","one-dimensional role",1
"Plot Critics","only make you laugh",1
"Plot Critics","ordinary cinema",1
"Plot Critics","original",1
"Plot Critics","original film",1
"Plot Critics","original ideas",1
"Plot Critics","original story",1
"Plot Critics","original substance",1
"Plot Critics","originality",5
"Plot Critics","outdated humor",1
"Plot Critics","outdated plot",1
"Plot Critics","outrageous",1
"Plot Critics","over exaggerated characters",1
"Plot Critics","over simplified",1
"Plot Critics","over the top",1
"Plot Critics","over-acting",1
"Plot Critics","over-simplified treatment",1
"Plot Critics","overacting",1
"Plot Critics","overall impression",1
"Plot Critics","overdo everything",1
"Plot Critics","overly broad",1
"Plot Critics","overly simplified",1
"Plot Critics","overly-long",1
"Plot Critics","overwritten, clichéd line",1
"Plot Critics","overwrought",1
"Plot Critics","p*ss poor effort",1
"Plot Critics","pacing",6
"Plot Critics","painful",1
"Plot Critics","painful to watch",1
"Plot Critics","paper thin roles",1
"Plot Critics","paper-thin characters",1
"Plot Critics","patchy performances",1
"Plot Critics","pathetic",4
"Plot Critics","pathetic acting",1
"Plot Critics","pathetic story",1
"Plot Critics","performance",2
"Plot Critics","performances",2
"Plot Critics","philosophically ridiculous",1
"Plot Critics","pivotal scenes",1
"Plot Critics","plausibility",1
"Plot Critics","plausible",1
"Plot Critics","plot",30
"Plot Critics","plot acceptance",1
"Plot Critics","plot concept",1
"Plot Critics","plot confusion",1
"Plot Critics","plot construction",1
"Plot Critics","plot continue",1
"Plot Critics","plot contrivance",1
"Plot Critics","plot device",1
"Plot Critics","plot drags",1
"Plot Critics","plot elements",1
"Plot Critics","plot flaws",1
"Plot Critics","plot hole",1
"Plot Critics","plot holes",7
"Plot Critics","plot is a joke",1
"Plot Critics","plot less",1
"Plot Critics","plot line",2
"Plot Critics","plot logic",2
"Plot Critics","plot on killing Hitler",1
"Plot Critics","plot outline",2
"Plot Critics","plot sucks",1
"Plot Critics","plot support",1
"Plot Critics","plot twist",1
"Plot Critics","plot twists",1
"Plot Critics","plot was set",1
"Plot Critics","plot with substance",1
"Plot Critics","plotline",1
"Plot Critics","plots",1
"Plot Critics","plotting",1
"Plot Critics","pointless",3
"Plot Critics","pointless advice",1
"Plot Critics","pointless elements",1
"Plot Critics","pointless flashbacks",1
"Plot Critics","pointless mess",1
"Plot Critics","pointless plot",1
"Plot Critics","pointless script",1
"Plot Critics","pointless talking",1
"Plot Critics","political",1
"Plot Critics","political theater",1
"Plot Critics","politics",1
"Plot Critics","poor",1
"Plot Critics","poor acting",9
"Plot Critics","poor actors",1
"Plot Critics","poor attempt",2
"Plot Critics","poor audio",1
"Plot Critics","poor casting",1
"Plot Critics","poor characters",1
"Plot Critics","poor dialog",1
"Plot Critics","poor dialogue",2
"Plot Critics","poor direction",4
"Plot Critics","poor documentary",1
"Plot Critics","poor editing",1
"Plot Critics","poor effects",1
"Plot Critics","poor excuse",2
"Plot Critics","poor film",1
"Plot Critics","poor job",1
"Plot Critics","poor movie",1
"Plot Critics","poor narrative",1
"Plot Critics","poor performance",1
"Plot Critics","poor plot",3
"Plot Critics","poor production",3
"Plot Critics","poor quality",3
"Plot Critics","poor remake",1
"Plot Critics","poor reviews",1
"Plot Critics","poor script",6
"Plot Critics","poor sequel",1
"Plot Critics","poor special effects",1
"Plot Critics","poor story",1
"Plot Critics","poor structure",1
"Plot Critics","poor twist",1
"Plot Critics","poor writing",16
"Plot Critics","poorly acted",4
"Plot Critics","poorly carried out",1
"Plot Critics","poorly defined characters",1
"Plot Critics","poorly directed",2
"Plot Critics","poorly done",5
"Plot Critics","poorly drawn characters",1
"Plot Critics","poorly edited",1
"Plot Critics","poorly executed",4
"Plot Critics","poorly guarded",1
"Plot Critics","poorly made",3
"Plot Critics","poorly produced",1
"Plot Critics","poorly put together",1
"Plot Critics","poorly scripted",4
"Plot Critics","poorly shown",1
"Plot Critics","poorly sketched characters",1
"Plot Critics","poorly written",12
"Plot Critics","poorly-constructed",1
"Plot Critics","portrays negatively",1
"Plot Critics","potentially great",1
"Plot Critics","preachy",1
"Plot Critics","predictability",1
"Plot Critics","predictable",29
"Plot Critics","predictable characters",1
"Plot Critics","predictable end",1
"Plot Critics","predictable ending",1
"Plot Critics","predictable gags",2
"Plot Critics","predictable jokes",1
"Plot Critics","predictable plot",5
"Plot Critics","predictable story",2
"Plot Critics","predictable twists",1
"Plot Critics","predictably Hollywood",1
"Plot Critics","premise",2
"Plot Critics","premise familiar",1
"Plot Critics","premise is good",1
"Plot Critics","preordained ending",1
"Plot Critics","preposterous",1
"Plot Critics","preposterous plot",1
"Plot Critics","preposterous plotting",1
"Plot Critics","pretensions",1
"Plot Critics","pretentious",4
"Plot Critics","pretentious nonsense",1
"Plot Critics","problems",1
"Plot Critics","produced earlier",1
"Plot Critics","production flaws",1
"Plot Critics","production quality",1
"Plot Critics","production values",2
"Plot Critics","profane soap opera",1
"Plot Critics","profound",1
"Plot Critics","propaganda",2
"Plot Critics","proper theologians",1
"Plot Critics","provocative",1
"Plot Critics","pseudo-scientific",1
"Plot Critics","psychological complexities",1
"Plot Critics","psychological consequences",1
"Plot Critics","psychological content",1
"Plot Critics","psychological mystery",1
"Plot Critics","puerile",1
"Plot Critics","pure garbage",1
"Plot Critics","purpose",1
"Plot Critics","quality",3
"Plot Critics","quality movies",1
"Plot Critics","questioning situations",1
"Plot Critics","questions",3
"Plot Critics","rational lacking",1
"Plot Critics","real-life stories",1
"Plot Critics","realism",2
"Plot Critics","realistic",2
"Plot Critics","realistic manner",1
"Plot Critics","realistic parts",1
"Plot Critics","recycled footage",1
"Plot Critics","redeemable",1
"Plot Critics","redeeming qualities",1
"Plot Critics","redeeming quality",1
"Plot Critics","reduced to 25 minutes",1
"Plot Critics","rehash",1
"Plot Critics","rehashing the plot",1
"Plot Critics","relationship",1
"Plot Critics","remake",2
"Plot Critics","remarkable dialogues",1
"Plot Critics","repeat",1
"Plot Critics","repetitive",3
"Plot Critics","rewrite",1
"Plot Critics","rewrite the plot",1
"Plot Critics","ridicules",1
"Plot Critics","ridiculous",5
"Plot Critics","ridiculous dialog",1
"Plot Critics","ridiculous dialogue",1
"Plot Critics","ridiculous ending",1
"Plot Critics","ridiculous film",1
"Plot Critics","ridiculous plot",4
"Plot Critics","ridiculous scenarios",1
"Plot Critics","ridiculous script",1
"Plot Critics","ridiculous situations",1
"Plot Critics","ridiculous story",1
"Plot Critics","ridiculous story twists",1
"Plot Critics","rip-off",1
"Plot Critics","romantic comedies",1
"Plot Critics","routine",1
"Plot Critics","rubbish",1
"Plot Critics","ruined morals",1
"Plot Critics","rushed",1
"Plot Critics","satire",2
"Plot Critics","satisfying",1
"Plot Critics","satisfying ending",2
"Plot Critics","scene structure",1
"Plot Critics","scope",1
"Plot Critics","scrapes the bottom",1
"Plot Critics","screenplay",12
"Plot Critics","screenplay quality",2
"Plot Critics","script",32
"Plot Critics","script droned",1
"Plot Critics","script fails",2
"Plot Critics","script lacks direction",1
"Plot Critics","script problems",1
"Plot Critics","script quality",3
"Plot Critics","script re-writes",1
"Plot Critics","script stage",1
"Plot Critics","script writing",1
"Plot Critics","script's reluctance",1
"Plot Critics","scripted",1
"Plot Critics","scripting",1
"Plot Critics","scriptwriters",1
"Plot Critics","scriptwriting",1
"Plot Critics","self-conscious",1
"Plot Critics","self-indulgent",1
"Plot Critics","senseless",2
"Plot Critics","senseless crime",1
"Plot Critics","sequel",1
"Plot Critics","set-up",1
"Plot Critics","sexism",1
"Plot Critics","sexual themes",1
"Plot Critics","shallow",1
"Plot Critics","shallow plot",2
"Plot Critics","shameful shambles",1
"Plot Critics","sharp dialogue",1
"Plot Critics","shocking script",1
"Plot Critics","shoddy",1
"Plot Critics","shoddy craftsmanship",1
"Plot Critics","shoddy direction",1
"Plot Critics","silly ending",1
"Plot Critics","silly or stupid",1
"Plot Critics","similarities",1
"Plot Critics","simple",1
"Plot Critics","simple-minded script",1
"Plot Critics","simplify the plot",1
"Plot Critics","simplistic plot",1
"Plot Critics","skin change",1
"Plot Critics","slasher flick",1
"Plot Critics","sloppily tie",1
"Plot Critics","sloppy",1
"Plot Critics","sloppy direction",1
"Plot Critics","sloppy film adaption",1
"Plot Critics","sloppy production",1
"Plot Critics","sloppy scripting",1
"Plot Critics","slow",2
"Plot Critics","slow action",1
"Plot Critics","slow moving",1
"Plot Critics","slow pace",1
"Plot Critics","slow paced",1
"Plot Critics","slow pacing",2
"Plot Critics","slow plot",2
"Plot Critics","slow to unravel",1
"Plot Critics","small budget",1
"Plot Critics","smart story",1
"Plot Critics","so-so acting",1
"Plot Critics","social commentary",1
"Plot Critics","soft-core",1
"Plot Critics","solid",1
"Plot Critics","sophisticated",1
"Plot Critics","sound mixing",1
"Plot Critics","special effects",1
"Plot Critics","special features",1
"Plot Critics","sprawling mess",1
"Plot Critics","stagnant",1
"Plot Critics","stagnant studio work",1
"Plot Critics","stale dialogue",1
"Plot Critics","stereotyped",1
"Plot Critics","stereotyped characters",1
"Plot Critics","stereotyped scientists",1
"Plot Critics","stereotypes",4
"Plot Critics","stereotypical",1
"Plot Critics","stereotypical characters",1
"Plot Critics","sticky screenplay",1
"Plot Critics","stiff actors",1
"Plot Critics","stilted conversation",1
"Plot Critics","stinker",1
"Plot Critics","stolen",1
"Plot Critics","story",35
"Plot Critics","story and characterisation",1
"Plot Critics","story centered",1
"Plot Critics","story development",4
"Plot Critics","story doesn't make sense",1
"Plot Critics","story flow",1
"Plot Critics","story holes",2
"Plot Critics","story idea",3
"Plot Critics","story is simple",1
"Plot Critics","story itself is good",1
"Plot Critics","story line",6
"Plot Critics","story lines",1
"Plot Critics","story logic",369
"Plot Critics","story makes no sense",2
"Plot Critics","story narrative",1
"Plot Critics","story non-existent",1
"Plot Critics","story of his",1
"Plot Critics","story premise",1
"Plot Critics","story quality",1
"Plot Critics","story resemblance",1
"Plot Critics","story trajectory",1
"Plot Critics","story unrecognizable",1
"Plot Critics","story's lack",1
"Plot Critics","story-telling",1
"Plot Critics","storyline",10
"Plot Critics","storytelling",2
"Plot Critics","straightforward fashion",1
"Plot Critics","strained farce",1
"Plot Critics","streamline story",1
"Plot Critics","strong cast",1
"Plot Critics","strong writing",1
"Plot Critics","structure",11
"Plot Critics","structured screenplay",1
"Plot Critics","struggle to get through",1
"Plot Critics","stumbles badly",1
"Plot Critics","stupid",6
"Plot Critics","stupid characters",1
"Plot Critics","stupid decisions",1
"Plot Critics","stupid dialog",1
"Plot Critics","stupid grossness",1
"Plot Critics","stupid killings",1
"Plot Critics","stupid mistake",1
"Plot Critics","stupid plot",3
"Plot Critics","stupid scenes",1
"Plot Critics","stupid storyline",1
"Plot Critics","stupid way to die",1
"Plot Critics","stupidest",1
"Plot Critics","stupidity of the plot",1
"Plot Critics","sub grade material",1
"Plot Critics","subplots",1
"Plot Critics","substance",3
"Plot Critics","subtitles",2
"Plot Critics","subtle horror",1
"Plot Critics","sucked",2
"Plot Critics","superficial",1
"Plot Critics","superficial plot",1
"Plot Critics","surprise",1
"Plot Critics","surprised",1
"Plot Critics","surprises",1
"Plot Critics","surprising moments",1
"Plot Critics","suspend disbelief",1
"Plot Critics","suspend our incredulity",1
"Plot Critics","suspense",3
"Plot Critics","suspenseful scenes",1
"Plot Critics","swearing",1
"Plot Critics","symbolism",1
"Plot Critics","tasteless",1
"Plot Critics","technical faults",1
"Plot Critics","technical mistakes",1
"Plot Critics","technical problems",1
"Plot Critics","technical proficiency",1
"Plot Critics","technical rant",1
"Plot Critics","tedious",2
"Plot Critics","tediously dull",1
"Plot Critics","tension",1
"Plot Critics","terrible",5
"Plot Critics","terrible acting",7
"Plot Critics","terrible dialogue",1
"Plot Critics","terrible effects",1
"Plot Critics","terrible flaws",1
"Plot Critics","terrible lighting",1
"Plot Critics","terrible script",3
"Plot Critics","terrible scripts",1
"Plot Critics","terrible story-line",1
"Plot Critics","terrible writing",4
"Plot Critics","terribly acted",1
"Plot Critics","theatrical metaphors",1
"Plot Critics","thematic depth",1
"Plot Critics","theme",1
"Plot Critics","themes",1
"Plot Critics","thin characters",1
"Plot Critics","thin material",1
"Plot Critics","thin plot",5
"Plot Critics","thin premise",1
"Plot Critics","thin story",1
