"row ID","Cluster0","Cluster1","Cluster2","Cluster3","Cluster4","Keywords"
"Mean(contain[])",0.12180034223493848,0.03356133358879644,0,0.08351362497020474,0.1341568986935554,"contain"
"Mean(wear[])",0.20300057039156408,0.03356133358879642,0.096425270935993,0.0659318091870037,0.10061767402016657,"wear"
"Mean(game[])",0.07871507271798596,0.03352006392605072,0.18694829770521665,0.0980013868312247,0.0325127474269942,"game"
"Mean(sweet[])",0.16716979787050557,0.03350007814939593,0.0992570674856127,0.05429446426563428,0.06904839477260012,"sweet"
"Mean(none[])",0.1483986380350502,0.03345572459326776,0.11748225511108142,0.13254408268942516,0.12259017924634585,"none"
"Mean(god[])",0.34284719186574786,0.03339828354071963,0.0904735645201279,0.09897962614167839,0.09440719776013344,"god"
"Mean(hardli[])",0.042897071445479086,0.033310975717056365,0.03396018156100429,0.06501778350140992,0.03543671119409143,"hardli"
"Mean(lame[])",0.08579414289095817,0.033310975717056344,0.03396018156100429,0.055729528715494234,0.07087342238818285,"lame"
"Mean(element[])",0.1517849302796223,0.03326861523927117,0.12016306980470098,0.11091975674280086,0.15673443887569694,"element"
"Mean(richard[])",0.08046042930360242,0.033255563067474396,0.19109351959605572,0.07839734137274088,0.06646731116384548,"richard"
"Mean(admit[])",0,0.03316018281581131,0.03493333148026794,0.03344045406658129,0.18226085989705004,"admit"
"Mean(despit[])",0.2936038796980222,0.03309575703913105,0.14527275297558387,0.11522488441140326,0.18190675155203548,"despit"
"Mean(sort[])",0.1734348261346461,0.033017783643827216,0.219684113103885,0.1539666433719535,0.25789004581760405,"sort"
"Mean(normal[])",0.0774143318654032,0.03296615582402797,0.1838590381803326,0.09638194594068715,0.15987742450463704,"normal"
"Mean(appreci[])",0.0819662861064333,0.032851352638570495,0.06488997650092633,0.0798645864626786,0.10156691974058041,"appreci"
"Mean(fill[])",0.03969815049924438,0.032815742073864465,0.06285540495713692,0.09455172027740258,0.19676474595277652,"fill"
"Mean(romant[])",0.042220933796590254,0.03278593277019334,0,0.06399298227859263,0.17439081350765542,"romant"
"Mean(mark[])",0.12236979291027447,0.032696477297054216,0.03229202868465578,0.0750720666856955,0.16848014965907346,"mark"
"Mean(remind[])",0.12236979291027444,0.03269647729705417,0.09687608605396729,0.07948807060838343,0.06739205986362944,"remind"
"Mean(messag[])",0.07905298417629288,0.032673843822370235,0.15645903118224624,0.0898636486790338,0.13060927820430998,"messag"
"Mean(david[])",0.08120022815662564,0.03254432348004499,0.1607087848933216,0.07472271707860417,0.10061767402016661,"david"
"Mean(filmmak[])",0.07838240389086643,0.032396682425559195,0.12410547282720517,0.11455889799434342,0.03237534073753178,"filmmak"
"Mean(di[])",0.07838240389086641,0.03239668242555919,0.0620527364136026,0.09334428725465008,0.25900272590025425,"di"
"Mean(sai[])",0.12124073447254026,0.03239479963054469,0.03199408270803147,0.07875466512746207,0.20031077869376218,"sai"
"Mean(particularli[])",0.18415936546995681,0.03229162242255012,0.08747569859822948,0.1435498643663254,0.12170531978884104,"particularli"
"Mean(particular[])",0.156109644391123,0.03226128774991237,0.24717360361927815,0.08027860630369718,0.12896014101875375,"particular"
"Mean(posit[])",0.12069064395540362,0.03224781873209641,0.09554675979802786,0.09146356493486427,0.06646731116384548,"posit"
"Mean(modern[])",0.12069064395540359,0.03224781873209639,0.2229424395287317,0.043554078540411614,0.2991029002373046,"modern"
"Mean(stereotyp[])",0.088779286702789,0.03224613511749288,0.03514180098652066,0.03844573099380037,0.07333941075447788,"stereotyp"
"Mean(georg[])",0.16552096175977302,0.03213310694677202,0.1637967850747754,0.06271876898589698,0.03418367688517053,"georg"
"Mean(screenplai[])",0.12014976090388767,0.03210329801343167,0.12682474762077034,0.073710109728311,0.19850830062381442,"screenplai"
"Mean(laughabl[])",0.0441263134487595,0.03205484338861763,0.03493333148026794,0.04777207723797325,0.07290434395882005,"laughabl"
"Mean(brought[])",0.041179870613606256,0.03197751323851564,0.1956043854146297,0.07133151376943758,0.06803630797030599,"brought"
"Mean(flat[])",0.043869163552012834,0.03186804102459998,0.10418926343603045,0.05224304947219761,0,"flat"
"Mean(geniu[])",0.043617915751789915,0.03168552614269775,0.06906169994033402,0.04249950765559018,0.144128765092871,"geniu"
"Mean(hot[])",0,0.03168552614269769,0.10359254991050104,0.04722167517287797,0.10809657381965326,"hot"
"Mean(masterpiec[])",0,0.03156573525652564,0.0665072505335408,0.08640258188972821,0.03469943506097781,"masterpiec"
"Mean(team[])",0.07871507271798596,0.03154829545981247,0.15579024808768052,0.106523246555679,0.06502549485398838,"team"
"Mean(typic[])",0.19678768179496492,0.031548295459812456,0.12463219847014444,0.08521859724454316,0.162563737134971,"typic"
"Mean(fire[])",0.2755027545129508,0.031548295459812435,0.09347414885260832,0.08947952710677039,0.09753824228098261,"fire"
"Mean(sister[])",0.1624004563132513,0.031527313371293664,0.1607087848933216,0.06153635524120345,0.16769612336694428,"sister"
"Mean(chase[])",0.11757360583629965,0.03141496477629979,0.15513184103400646,0.09758720940258862,0.12950136295012712,"chase"
"Mean(ten[])",0.12537734840287917,0.03140632326505881,0.13234275664748357,0.05881900295443711,0.10357259215890019,"ten"
"Mean(outstand[])",0,0.03140501118569285,0.036760341025228405,0.030162331097623302,0.038358616721977455,"outstand"
"Mean(earth[])",0.2020678907875671,0.03138246214209021,0.09598224812409438,0.07875466512746206,0.10015538934688112,"earth"
"Mean(situat[])",0.18415936546995684,0.0313690046390487,0.20410996339586884,0.11563739073953987,0.24341063957768214,"situat"
"Mean(remak[])",0.0893189025261229,0.031323438460051055,0.1767769945829516,0.024174631737839535,0.036892590173833374,"remak"
"Mean(girlfriend[])",0.13397835378918432,0.031323438460051034,0.03535539891659032,0.029009558085407436,0.1106777705215001,"girlfriend"
"Mean(storylin[])",0.042897071445479086,0.031161880509504282,0.10188054468301287,0.06037365610845204,0.07087342238818285,"storylin"
"Mean(roll[])",0.042897071445479086,0.031161880509504258,0.13584072624401713,0.04179714653662068,0.17718355597045712,"roll"
"Mean(gener[])",0.12414072131982978,0.031096555109779454,0.03275935701495508,0.06271876898589696,0.23928573819619361,"gener"
"Mean(funniest[])",0,0.03098306607329966,0,0.039676109514146296,0.07568649151883343,"funniest"
"Mean(nor[])",0.07710114474601987,0.03090144759761378,0.3051920312863286,0.08347132479626085,0.22292287502653566,"nor"
"Mean(project[])",0.042441680439993044,0.030831069113297534,0.06719932736332232,0.04135343222358298,0.31554466761907873,"project"
"Mean(superb[])",0.042441680439993044,0.030831069113297527,0.10079899104498345,0.055137909631443986,0.17530259312171034,"superb"
"Mean(ad[])",0,0.03082690922090302,0.15713851239284235,0.11174294214602125,0.0655882486509255,"ad"
"Mean(five[])",0.16393257221286656,0.030798143098659896,0.12977995300185266,0.07099074352238101,0.10156691974058037,"five"
"Mean(televis[])",0.12294942915964999,0.03079814309865989,0.03244498825046318,0.09317535087312509,0.06771127982705356,"televis"
"Mean(realist[])",0.04098314305321666,0.030798143098659834,0.1622249412523159,0.07542766499252977,0.13542255965410713,"realist"
"Mean(skip[])",0.047095353651582905,0.0306725177374845,0.07456764328167291,0.010197284551339895,0.0778097147287022,"skip"
"Mean(background[])",0.08157986194018296,0.0306529474659884,0.09687608605396729,0.09273608237644727,0.06739205986362942,"background"
"Mean(season[])",0.043617915751789915,0.030592921792949597,0.03453084997016701,0.06611034524202912,0.03603219127321775,"season"
"Mean(cultur[])",0.08723583150357982,0.03059292179294958,0,0.061388177724741345,0.0720643825464355,"cultur"
"Mean(catch[])",0.043617915751789915,0.030592921792949538,0.10359254991050104,0.05194384269016579,0.0720643825464355,"catch"
"Mean(stick[])",0.09043961151324424,0.030583731513707458,0.10739703867197754,0.009791183012829866,0.18677745855996097,"stick"
"Mean(nearli[])",0.19678768179496492,0.030562411226693315,0.06231609923507222,0.10652324655567899,0.09753824228098261,"nearli"
"Mean(troubl[])",0.03809413242952755,0.03053557352294364,0.12063141936017054,0.10722792832015153,0.34615972512048937,"troubl"
"Mean(hear[])",0.03809413242952753,0.030535573522943612,0.18094712904025578,0.1278486837663345,0.12587626368017796,"hear"
"Mean(train[])",0.042004579284341564,0.030513544081308124,0.09976087580031122,0.07730757326975692,0.06939887012195561,"train"
"Mean(stun[])",0.042004579284341564,0.030513544081308117,0.1330145010670816,0.0682125646497855,0.10409830518293343,"stun"
"Mean(difficult[])",0.08400915856868313,0.03051354408130811,0.0332536252667704,0.08185507757974257,0.06939887012195561,"difficult"
"Mean(class[])",0.12180034223493848,0.030510303262542282,0.03214175697866432,0.09669998680760547,0.10061767402016655,"class"
"Mean(sadli[])",0.04337231046564653,0.030420658098515442,0.034336412451970146,0.061042511025724715,0.10748789984964575,"sadli"
"Mean(pull[])",0.24248146894508052,0.030370124653635696,0.1279763308321259,0.07000414677996628,0.13354051912917478,"pull"
"Mean(easi[])",0.12124073447254029,0.030370124653635675,0.1599704135401573,0.08312992430121002,0.10015538934688112,"easi"
"Mean(critic[])",0.19513705548890378,0.030306058189311536,0.1544835022620488,0.07182822669278165,0.3224003525468844,"critic"
"Mean(offer[])",0.15120144809427669,0.030300092432867607,0.11970114640796908,0.12277040657227607,0.18735831611682116,"offer"
"Mean(male[])",0.16019968120518352,0.030096841887592127,0.19023712143115545,0.07371010972831095,0.16542358385317865,"male"
"Mean(deep[])",0.08579414289095817,0.030087332905728233,0.20376108936602566,0.04179714653662064,0.10631013358227429,"deep"
"Mean(weird[])",0,0.0300222637300796,0.0702836019730413,0.04805716374225045,0.11000911613171681,"weird"
"Mean(middl[])",0.23130343423805952,0.029935777360188334,0.1525960156431643,0.10851272223513903,0.0955383750113724,"middl"
"Mean(adventur[])",0.08533399359856218,0.02992596215849388,0.16889019566382094,0.06004984734713638,0.0352466495298409,"adventur"
"Mean(themselv[])",0.14476292865053222,0.029916399559618948,0.171905977772507,0.14105105868513407,0.2690702260787067,"themselv"
"Mean(cost[])",0.13743073459998706,0.029835545107621878,0.07253288770554871,0.01983805475707314,0.07568649151883343,"cost"
"Mean(won[])",0.0916204897333247,0.029835545107621854,0,0.04463562320341457,0,"won"
"Mean(insid[])",0.08196628610643328,0.029771538328704553,0.16222494125231585,0.06655382205223229,0.20313383948116082,"insid"
"Mean(respons[])",0,0.029767928799045894,0.20159798208996696,0.05973273543406428,0.10518155587302622,"respons"
"Mean(bill[])",0.16976672175997218,0.029767928799045874,0.10079899104498347,0.06892238703930496,0,"bill"
"Mean(clever[])",0.12732504131997913,0.02976792879904585,0.06719932736332232,0.06892238703930494,0.07012103724868417,"clever"
"Mean(accent[])",0,0.029670245091868906,0.10418926343603044,0.05699241760603375,0.07247948760767338,"accent"
"Mean(unbeliev[])",0,0.029500317443201366,0.03453084997016702,0.07083251275931701,0.0720643825464355,"unbeliev"
"Mean(describ[])",0.08120022815662564,0.02949329315379082,0.1285670279146573,0.08790907891600493,0.13415689869355543,"describ"
"Mean(parent[])",0,0.02946135290609065,0.0332536252667704,0.09095008619971398,0.10409830518293343,"parent"
"Mean(locat[])",0.08400915856868313,0.029461352906090622,0.1330145010670816,0.06821256464978549,0.1040983051829334,"locat"
"Mean(remain[])",0.12124073447254026,0.029357787165181136,0.15997041354015729,0.07437940595371416,0.20031077869376218,"remain"
"Mean(tale[])",0.15610964439112293,0.029328443409011234,0.15448350226204877,0.09717936552552812,0.1934402115281307,"tale"
"Mean(somehow[])",0.12069064395540362,0.029224585725962392,0.19109351959605572,0.0871081570808232,0.09970096674576817,"somehow"
"Mean(ladi[])",0.16092085860720487,0.029224585725962378,0.06369783986535191,0.10452978849698771,0.06646731116384547,"ladi"
"Mean(futur[])",0.24138128791080724,0.029224585725962312,0.09554675979802787,0.08710815708082319,0.0997009667457682,"futur"
"Mean(grow[])",0.08626420972246257,0.029171746596983097,0.034146249681808086,0.06537401648482924,0.10689260769957315,"grow"
"Mean(box[])",0.08626420972246254,0.02917174659698304,0.13658499872723234,0.056034871272710673,0.07126173846638209,"box"
"Mean(villain[])",0.04158438630100765,0.029166636139928877,0.2304468074180842,0.058526173312529295,0.1717615955911186,"villain"
"Mean(pick[])",0.16019968120518355,0.029093613824672425,0.09511856071557773,0.08238188734340635,0.23159301739445018,"pick"
"Mean(creepi[])",0,0.029086049998618784,0.07071079783318064,0.06285404251838281,0,"creepi"
"Mean(public[])",0.1993629840157329,0.028964800050802608,0.06313161160498205,0.08201713644407932,0.26350585713383834,"public"
"Mean(crazi[])",0,0.028857177795690542,0.033778039132764184,0.060049847347136386,0.2819731962387272,"crazi"
"Mean(tone[])",0.04266699679928107,0.028857177795690397,0.13511215653105677,0.06928828540054195,0.07049329905968178,"tone"
"Mean(parti[])",0.1706679871971243,0.02885717779569039,0.16889019566382096,0.046192190267028005,0.1057399485895227,"parti"
"Mean(doubt[])",0.1147323506821109,0.02873981098167582,0.1816595552466756,0.12007127298355763,0.15796483064928313,"doubt"
"Mean(strang[])",0.19122058447018486,0.0287398109816758,0.0908297776233378,0.11179049553641573,0.252743729038853,"strang"
"Mean(avail[])",0.13237894034627853,0.02873882510703648,0.06986666296053588,0.042994869514175964,0.10935651593823005,"avail"
"Mean(eat[])",0,0.02873882510703648,0.10479999444080382,0.06210370040936521,0.036452171979410024,"eat"
"Mean(badli[])",0,0.02873882510703646,0.13973332592107177,0.05732649268556792,0.036452171979410024,"badli"
"Mean(appar[])",0.17912008427586557,0.02871588958199769,0.22688544008276304,0.13962180928170043,0.2959375305427344,"appar"
"Mean(event[])",0.25076811798621174,0.028715889581997674,0.1418034000517269,0.14737857646401706,0.2663437774884609,"event"
"Mean(wit[])",0,0.02871337790450723,0.09387541870934778,0.10698053414170695,0.2612185564086199,"wit"
"Mean(deal[])",0.18482458852510533,0.028704464770280037,0.14631946591570835,0.13206269744187013,0.2442898909201393,"deal"
"Mean(attract[])",0.040789930970091495,0.028609417634922453,0.06458405736931155,0.09273608237644733,0.20217617959088827,"attract"
"Mean(visual[])",0.19678768179496492,0.02859064276045501,0.12463219847014444,0.1193060361423604,0,"visual"
"Mean(throw[])",0,0.028555489832103834,0.06684981184460125,0.08227669150104767,0.13951265080612432,"throw"
"Mean(figur[])",0.3035698605592445,0.02851595591937535,0.18024460470705145,0.10681161760417858,0.15673443887569688,"figur"
"Mean(caus[])",0.26562362798933903,0.028515955919375346,0.2703669070605772,0.09448720018831182,0.18808132665083632,"caus"
"Mean(dumb[])",0,0.028500668804442953,0,0.06405261418717025,0,"dumb"
"Mean(build[])",0.19595600972716604,0.0284698118285217,0.18615820924080778,0.0848584429587728,0.22662738516272246,"build"
"Mean(street[])",0,0.02840916173087304,0.13301450106708163,0.06821256464978546,0.2081966103658669,"street"
"Mean(player[])",0.17447166300715966,0.028407713093453146,0.06906169994033402,0.05194384269016578,0.0720643825464355,"player"
"Mean(allow[])",0.1890018101178459,0.02840633665581335,0.17955171961195357,0.09821632525782076,0.34349024621417196,"allow"
"Mean(indian[])",0.09419070730316581,0.028313093296139503,0,0.03569049592968963,0,"indian"
"Mean(solid[])",0.12537734840287917,0.028265690938552863,0.1654284458093545,0.07239261902084562,0.06904839477260015,"solid"
"Mean(british[])",0.04337231046564652,0.028247753948621473,0,0.07512924433935353,0.10748789984964571,"british"
"Mean(okai[])",0.08674462093129306,0.02824775394862146,0.0686728249039403,0.07512924433935352,0,"okai"
"Mean(plenti[])",0.1663375452040306,0.028124970563502903,0.09876291746489317,0.08103623997119443,0.06870463823644744,"plenti"
"Mean(combin[])",0.0831687726020153,0.028124970563502875,0.06584194497659546,0.0945422799663935,0.06870463823644744,"combin"
"Mean(paul[])",0.08626420972246256,0.02809131153783554,0.03414624968180808,0.0747131616969476,0.0712617384663821,"paul"
"Mean(spent[])",0.04313210486123128,0.028091311537835503,0.06829249936361616,0.06537401648482917,0.1425234769327642,"spent"
"Mean(cop[])",0.043132104861231285,0.028091311537835503,0.13658499872723234,0.042026153454533054,0.24941608463233736,"cop"
"Mean(depict[])",0.08276048087988654,0.02798689959880148,0.1965561420897305,0.0761585051971606,0.10255103065551156,"depict"
"Mean(third[])",0.08276048087988654,0.02798689959880143,0.19655614208973055,0.07167859312673933,0.13673470754068212,"third"
"Mean(obvious[])",0.1489445629442967,0.027982333842534308,0.17687166849635225,0.12093789298895877,0.30760290173278654,"obvious"
"Mean(concern[])",0.23923558081887944,0.02796601384215421,0.06313161160498205,0.09928390201125391,0.13175292856691911,"concern"
"Mean(mari[])",0.0443896433513945,0.027798392342666345,0,0.05766859649070055,0.14667882150895575,"mari"
"Mean(exactli[])",0.19122058447018486,0.02778181728228663,0.2724893328700135,0.1159308842599867,0.06318593225971325,"exactli"
"Mean(averag[])",0,0.027751232704978042,0.07626561596639794,0.020858971888245592,0.03979075615638153,"averag"
"Mean(carri[])",0.12294942915964999,0.027718328788793885,0.09733496475138952,0.10204919381342267,0.03385563991352678,"carri"
"Mean(theme[])",0.18415936546995687,0.02767853350504294,0.20410996339586884,0.14354986436632544,0.15213164973605128,"theme"
"Mean(mere[])",0.16976672175997215,0.02764164817054264,0,0.06432756123668462,0.21036311174605243,"mere"
"Mean(straight[])",0.08157986194018298,0.027587652719389472,0.16146014342327877,0.07948807060838353,0.20217617959088827,"straight"
"Mean(mad[])",0.2290512243333117,0.02754050317626633,0.03626644385277436,0.03471659582487802,0,"mad"
"Mean(brain[])",0.04581024486666233,0.027540503176266315,0,0.05455465058195117,0.03784324575941672,"brain"
"Mean(memori[])",0,0.02747244915913792,0.03472975447867683,0.07124052200754218,0.10871923141151006,"memori"
"Mean(fascin[])",0.1316074906560385,0.027472449159137904,0.03472975447867683,0.06174178573986988,0.07247948760767338,"fascin"
"Mean(promis[])",0,0.02747244915913788,0.1389190179147073,0.0522430494721976,0.14495897521534673,"promis"
"Mean(dramat[])",0.12180034223493848,0.02745927293628806,0.1285670279146573,0.09230453286180523,0.13415689869355538,"dramat"
"Mean(vote[])",0.09956137331860229,0.02743352277335248,0,0.010778724176942702,0,"vote"
"Mean(marri[])",0.2731918776844653,0.027373213848410512,0.18538020271445863,0.08027860630369717,0.25792028203750766,"marri"
"Mean(plu[])",0,0.027315108743704932,0.17265424985083513,0.06611034524202912,0.03603219127321775,"plu"
"Mean(similar[])",0.15546435788720833,0.02726006539090144,0.15384493749254996,0.12202401879750964,0.09632030869098777,"similar"
"Mean(earlier[])",0.08358489893525278,0.027218813496384237,0.09925706748561271,0.05881900295443714,0.31071777647670057,"earlier"
"Mean(famou[])",0.20115107325900608,0.02720909705520637,0.15924459966337978,0.0871081570808231,0.13293462232769096,"famou"
"Mean(babi[])",0.047095353651582905,0.02713338107546702,0,0.04078913820535958,0.038904857364351106,"babi"
"Mean(confus[])",0.03855057237300993,0.027038766647912077,0.1831152187717972,0.12103342095457825,0.22292287502653563,"confus"
"Mean(disturb[])",0.04493605726573517,0.027014953346308802,0.071148757337414,0.05351359526232848,0.07424218156947548,"disturb"
"Mean(rape[])",0,0.027014953346308802,0.071148757337414,0.03891897837260254,0.22272654470842645,"rape"
"Mean(battl[])",0.1725284194449251,0.02701087647868804,0.06829249936361619,0.06537401648482909,0.0712617384663821,"battl"
"Mean(near[])",0.11961779040943972,0.02696722763350589,0.1893948348149462,0.08201713644407929,0.26350585713383823,"near"
"Mean(busi[])",0.11961779040943972,0.026967227633505855,0.0946974174074731,0.1079172847948411,0.1646911607086489,"busi"
"Mean(offic[])",0.31898077442517264,0.026967227633505855,0.12626322320996414,0.06475037087690477,0.2964440892755679,"offic"
"Mean(atmospher[])",0.1594903872125863,0.026967227633505852,0.22096064061743725,0.08633382783587289,0.1646911607086489,"atmospher"
"Mean(desir[])",0.16552096175977307,0.026950347761808813,0.09827807104486527,0.0671986810563182,0.23928573819619361,"desir"
"Mean(mood[])",0,0.02694005057714092,0.18509083661921566,0.025311567400918382,0.03862765285966241,"mood"
"Mean(color[])",0.1286912143364373,0.02686369009440027,0.033960181561004284,0.0835942930732413,0.03543671119409142,"color"
"Mean(imag[])",0.19849075249622186,0.026849243514980043,0.06285540495713693,0.09884952574455728,0.2295588702782392,"imag"
"Mean(jack[])",0,0.026848661537186586,0.03535539891659032,0.04834926347567905,0.22135554104300026,"jack"
"Mean(burn[])",0.13397835378918435,0.02684866153718653,0.07071079783318064,0.048349263475679055,0.07378518034766675,"burn"
"Mean(neither[])",0,0.026819849812948583,0.09780219270731484,0.08916439221179707,0.23812707789607093,"neither"
"Mean(market[])",0.04854958024037869,0.026755075201685272,0,0.021024319648255175,0.0802123499623648,"market"
"Mean(beautifulli[])",0,0.026752416935960557,0.036760341025228405,0.045243496646434955,0.07671723344395491,"beautifulli"
"Mean(unless[])",0.08533399359856214,0.026719609070083767,0.03377803913276419,0.06928828540054198,0.2114798971790454,"unless"
"Mean(premis[])",0.08196628610643328,0.026691724018838556,0.12977995300185272,0.09317535087312502,0.13542255965410713,"premis"
"Mean(outsid[])",0.12294942915964999,0.026691724018838466,0.2595599060037054,0.04436921470148813,0.3385563991352679,"outsid"
"Mean(tom[])",0.0443896433513945,0.02668645664895964,0.17570900493260322,0.04805716374225048,0.07333941075447789,"tom"
"Mean(rang[])",0.046117770339406144,0.02657015904854385,0.07301980303739306,0.03994245636233471,0.0761945770824971,"rang"
"Mean(inspir[])",0.04078993097009148,0.026565887803856516,0.19375217210793455,0.09715208629913526,0.10108808979544412,"inspir"
"Mean(cabl[])",0.04816775745246185,0.026544657369978988,0.03813280798319897,0.026073714860307,0.03979075615638153,"cabl"
"Mean(artist[])",0.11340108607070754,0.026512580878759115,0.0897758598059768,0.13504744722950354,0.28103747417523167,"artist"
"Mean(idiot[])",0.04581024486666234,0.026392982210588587,0.10879933155832305,0.029757082135609726,0.15137298303766686,"idiot"
"Mean(cheesi[])",0,0.02639298221058857,0.10879933155832304,0.039676109514146345,0.11352973727825015,"cheesi"
"Mean(french[])",0.2193458177600642,0.026373551192772418,0.03472975447867683,0.056992417606033775,0.07247948760767338,"french"
"Mean(discov[])",0.28289504710259394,0.026320774699817587,0.06398816541606295,0.08312992430121001,0.20031077869376218,"discov"
"Mean(drive[])",0.08400915856868313,0.026304779380438063,0.09976087580031122,0.0636650603397998,0.27759548048782245,"drive"
"Mean(free[])",0.1744716630071597,0.026222504393956743,0.06906169994033402,0.04722167517287799,0.1801609563660888,"free"
"Mean(popular[])",0.09102213595018935,0.026220615300087537,0,0.05419836585068254,0.0751921992631999,"popular"
"Mean(disnei[])",0.09488282764694611,0.026144378349652928,0,0.04108885983571457,0,"disnei"
"Mean(repeat[])",0.17348924186258602,0.026074849798727526,0.034336412451970146,0.07043366656814393,0.07165859989976381,"repeat"
"Mean(lee[])",0.09043961151324421,0.026052808326491615,0.03579901289065918,0.04406032355773439,0.14942196684796874,"lee"
"Mean(match[])",0,0.026052808326491525,0.14319605156263668,0.0538515065705642,0.037355491711992185,"match"
"Mean(die[])",0,0.026041639410650772,0.19752583492978637,0.09004026663466044,0.10305695735467114,"die"
"Mean(sceneri[])",0,0.02595366885479455,0.07456764328167294,0.04588778048102951,0,"sceneri"
"Mean(doctor[])",0,0.025953668854794536,0.07456764328167291,0.030591853654019664,0.11671457209305332,"doctor"
"Mean(ride[])",0.1293963145836938,0.025930441419540512,0.20487749809084854,0.056034871272710736,0.07126173846638212,"ride"
"Mean(teenag[])",0,0.025930441419540488,0.10243874904542428,0.07471316169694761,0.1425234769327642,"teenag"
"Mean(standard[])",0.1293963145836938,0.02593044141954048,0.10243874904542428,0.06537401648482916,0.10689260769957316,"standard"
"Mean(brutal[])",0,0.025889330290212575,0.142297514674828,0.05837846755890381,0.037121090784737736,"brutal"
"Mean(romanc[])",0.08579414289095817,0.02578914249062426,0.06792036312200855,0.09288254785915698,0,"romanc"
"Mean(adapt[])",0,0.025789142490624244,0.13584072624401713,0.0743060382873256,0.14174684477636576,"adapt"
"Mean(king[])",0.1286912143364373,0.025789142490624216,0.10188054468301286,0.0743060382873256,0.07087342238818285,"king"
"Mean(forev[])",0,0.025746940214700472,0.03874812331914747,0.03179333195417229,0,"forev"
"Mean(pass[])",0.03952649208814644,0.025743028466109867,0.09387541870934775,0.12409741960437999,0.19591391730646485,"pass"
"Mean(grant[])",0.0893189025261229,0.025729967306470473,0.035355398916590314,0.0676889688659507,0.03689259017383337,"grant"
"Mean(america[])",0.28688200137251657,0.025665119248883195,0.06488997650092634,0.07986458646267866,0.169278199567634,"america"
"Mean(detail[])",0.12800099039784327,0.02565082470728042,0,0.09238438053405595,0.0704932990596818,"detail"
"Mean(ruin[])",0.04266699679928107,0.025650824707280407,0.03377803913276419,0.08314594248065024,0.17623324764920448,"ruin"
"Mean(la[])",0.08825262689751898,0.025422806825455415,0,0.062103700409365234,0.18226085989705013,"la"
"Mean(track[])",0.0441263134487595,0.025422806825455363,0.10479999444080382,0.06688090813316255,0.07290434395882003,"track"
"Mean(beat[])",0.09223554067881229,0.0254149347420854,0.14603960607478608,0.03494964931704285,0.03809728854124856,"beat"
"Mean(tast[])",0.09223554067881226,0.025414934742085393,0,0.05492087749821019,0.03809728854124855,"tast"
"Mean(paid[])",0.04611777033940612,0.025414934742085383,0.07301980303739306,0.0399424563623347,0.11429186562374566,"paid"
"Mean(struggl[])",0.16888373518636104,0.02538265762853682,0.10027471776690185,0.07770576419543386,0.10463448810459328,"struggl"
"Mean(finish[])",0.08444186759318052,0.025382657628536757,0.16712452961150312,0.07313483688982018,0.13951265080612432,"finish"
"Mean(besid[])",0.13160749065603847,0.02527465322640687,0.03472975447867683,0.06649115387370604,0.10871923141151006,"besid"
"Mean(odd[])",0.1316074906560385,0.025274653226406856,0.10418926343603048,0.05699241760603372,0.10871923141151006,"odd"
"Mean(spirit[])",0.16801831713736623,0.02525258820522054,0.0665072505335408,0.08640258188972824,0.10409830518293343,"spirit"
"Mean(commerci[])",0.045810244866662325,0.02524546124491081,0,0.06447367796048774,0.03784324575941672,"commerci"
"Mean(collect[])",0.09162048973332469,0.02524546124491081,0.07253288770554872,0.04463562320341455,0.0756864915188334,"collect"
"Mean(rush[])",0,0.025143910890561148,0.1513623524642112,0.025873906404138648,0.03948583107762031,"rush"
"Mean(dollar[])",0.047798637620277196,0.025143910890561137,0.07568117623210559,0.031048687684966363,0.03948583107762029,"dollar"
"Mean(cry[])",0.04779863762027719,0.025143910890561127,0.0378405881160528,0.04139825024662183,0,"cry"
"Mean(chill[])",0.04779863762027719,0.025143910890561127,0.15136235246421112,0.020699125123310933,0.03948583107762029,"chill"
"Mean(biggest[])",0.08723583150357983,0.025129900044208568,0.17265424985083508,0.061388177724741394,0.0720643825464355,"biggest"
"Mean(victim[])",0.0835848989352528,0.02512505861204696,0.1985141349712254,0.05881900295443714,0.2761935790904005,"victim"
"Mean(stage[])",0.16019968120518358,0.025080701572993472,0.2536494952415406,0.09972544257359721,0.06616943354127147,"stage"
"Mean(fantasi[])",0.045511067975094674,0.025080588547909753,0.1441183819211331,0.03941699334595092,0.11278829889479983,"fantasi"
"Mean(sexual[])",0.12475315890302295,0.024999973834224788,0.13168388995319089,0.07203221330772837,0.24046623382756602,"sexual"
"Mean(purpos[])",0.08316877260201531,0.024999973834224753,0.16460486244148864,0.09454227996639349,0.06870463823644744,"purpos"
"Mean(bottom[])",0.09043961151324426,0.0249200775296876,0.1431960515626367,0.04895591506414928,0.03735549171199218,"bottom"
"Mean(forgotten[])",0.13565941726986638,0.02492007752968759,0.03579901289065916,0.04895591506414929,0.11206647513597655,"forgotten"
"Mean(scare[])",0.04313210486123128,0.024850006360392935,0.13658499872723237,0.06537401648482914,0.1781543461659553,"scare"
"Mean(cloth[])",0.04493605726573517,0.024763707234116403,0.071148757337414,0.06324333985547911,0.07424218156947548,"cloth"
"Mean(week[])",0.1286912143364373,0.02471459488684824,0.2716814524880343,0.05108540132253638,0.10631013358227427,"week"
