"Cluster","Keywords","Count"
"Plot Critics","dialogue quality",1
"Plot Critics","dialogue-driven",1
"Plot Critics","dialogues",1
"Plot Critics","dichotomy",1
"Plot Critics","didn't make sense",1
"Plot Critics","different",1
"Plot Critics","difficult characters",1
"Plot Critics","difficult to watch",1
"Plot Critics","dim dialog",1
"Plot Critics","dire acting",1
"Plot Critics","dire script",1
"Plot Critics","directing",3
"Plot Critics","directing skills",1
"Plot Critics","direction",5
"Plot Critics","direction awful",1
"Plot Critics","directionless plot",1
"Plot Critics","disappointed",9
"Plot Critics","disappointing",2
"Plot Critics","disappointing production",1
"Plot Critics","disappointing release",1
"Plot Critics","disappointment",12
"Plot Critics","disaster",2
"Plot Critics","disaster formulas",1
"Plot Critics","disasters",1
"Plot Critics","disconcerting cinematography",1
"Plot Critics","disgrace",1
"Plot Critics","disgusting",1
"Plot Critics","disgusting images",1
"Plot Critics","disjointed",4
"Plot Critics","disjointed production",1
"Plot Critics","disjointed story",1
"Plot Critics","disjointed storyline",1
"Plot Critics","dislikable character",1
"Plot Critics","dismal",1
"Plot Critics","dismal script",1
"Plot Critics","distasteful characters",1
"Plot Critics","distortion",1
"Plot Critics","distracting details",1
"Plot Critics","disturbing movie",1
"Plot Critics","diverse topics",1
"Plot Critics","documentary",2
"Plot Critics","doesn't make sense",2
"Plot Critics","doesn't quite hang together",1
"Plot Critics","drag on",1
"Plot Critics","drama",3
"Plot Critics","dramatic repercussions",1
"Plot Critics","dramatically unsatisfying",1
"Plot Critics","dreadful",1
"Plot Critics","dreadful dialogue",1
"Plot Critics","dreadful directing",1
"Plot Critics","dreadful script",1
"Plot Critics","dream",1
"Plot Critics","dull",13
"Plot Critics","dull direction",1
"Plot Critics","dull dribble",1
"Plot Critics","dull resolution",1
"Plot Critics","dull results",1
"Plot Critics","dull story",1
"Plot Critics","dull storyline",1
"Plot Critics","dull talking sequences",1
"Plot Critics","dull, clichéd dialog",1
"Plot Critics","dumb",1
"Plot Critics","dumb characters",1
"Plot Critics","dumb material",1
"Plot Critics","dumb scripting",1
"Plot Critics","dumb story",1
"Plot Critics","dumb stuff",1
"Plot Critics","edited for television",1
"Plot Critics","editing",5
"Plot Critics","editing issues",1
"Plot Critics","educational content",1
"Plot Critics","ego trip",1
"Plot Critics","embarrassment",1
"Plot Critics","empty",1
"Plot Critics","ending",6
"Plot Critics","ending analysis",1
"Plot Critics","engaging characters",1
"Plot Critics","episodic nature",1
"Plot Critics","episodic structure",1
"Plot Critics","erratic performances",1
"Plot Critics","error in script",1
"Plot Critics","errors",1
"Plot Critics","evaluation system",1
"Plot Critics","evidence",1
"Plot Critics","excellent",1
"Plot Critics","excellent story line",1
"Plot Critics","exciting and active",1
"Plot Critics","execution",3
"Plot Critics","expectations",1
"Plot Critics","explores",1
"Plot Critics","factual",1
"Plot Critics","failed",1
"Plot Critics","failed attempt",2
"Plot Critics","failed attempts",1
"Plot Critics","failed miserably",2
"Plot Critics","failed screwball",1
"Plot Critics","failed to communicate",1
"Plot Critics","failed to put together",1
"Plot Critics","fails miserably",1
"Plot Critics","fails to deliver",2
"Plot Critics","failure",1
"Plot Critics","faithful adaptation",1
"Plot Critics","fake",1
"Plot Critics","fake reviews",1
"Plot Critics","falls flat",1
"Plot Critics","false claims",1
"Plot Critics","false story",1
"Plot Critics","family movie",1
"Plot Critics","far fetched",1
"Plot Critics","far from the legend",1
"Plot Critics","far-fetched",2
"Plot Critics","fascinating",1
"Plot Critics","fast forward",1
"Plot Critics","faults",1
"Plot Critics","feeble",1
"Plot Critics","feeble characterizations",1
"Plot Critics","feeble dialogue",1
"Plot Critics","festival",1
"Plot Critics","fight scenes",1
"Plot Critics","film critique",1
"Plot Critics","film quality",1
"Plot Critics","filming",1
"Plot Critics","filming technique",1
"Plot Critics","films",1
"Plot Critics","finely crafted",1
"Plot Critics","flashbacks",1
"Plot Critics","flat characters",1
"Plot Critics","flat dialogs",1
"Plot Critics","flat ending",1
"Plot Critics","flaw in the plot",1
"Plot Critics","flaws",2
"Plot Critics","flaws in plot",1
"Plot Critics","flesh out the story",1
"Plot Critics","flimsy characters",1
"Plot Critics","flimsy plot",2
"Plot Critics","focus",1
"Plot Critics","forgettable",1
"Plot Critics","forgettable stories",1
"Plot Critics","forgettable story",1
"Plot Critics","formula",2
"Plot Critics","formula story lines",1
"Plot Critics","formulaic",2
"Plot Critics","frustrating",1
"Plot Critics","fun movie",1
"Plot Critics","fundamentally interesting ideas",1
"Plot Critics","fundamentally weak",1
"Plot Critics","gangster film",1
"Plot Critics","gaping holes",1
"Plot Critics","garbage",2
"Plot Critics","generic films",1
"Plot Critics","generic script",1
"Plot Critics","genre-cancer",1
"Plot Critics","god awful script",1
"Plot Critics","good actors",1
"Plot Critics","good dialog",1
"Plot Critics","good idea",1
"Plot Critics","good movies",1
"Plot Critics","good plot",1
"Plot Critics","good screenplay",1
"Plot Critics","good scripts",1
"Plot Critics","good stories",1
"Plot Critics","good story",1
"Plot Critics","good story line",1
"Plot Critics","good turn",1
"Plot Critics","good writing",1
"Plot Critics","goof",1
"Plot Critics","goofs",1
"Plot Critics","gory",1
"Plot Critics","government cover-up",1
"Plot Critics","graphic",1
"Plot Critics","gratuitous waste",1
"Plot Critics","great concept",1
"Plot Critics","great montages",1
"Plot Critics","great plot",1
"Plot Critics","great script",1
"Plot Critics","great story",2
"Plot Critics","gross",1
"Plot Critics","grotesque",1
"Plot Critics","grotesquely",1
"Plot Critics","guessing",1
"Plot Critics","hack jokes",1
"Plot Critics","half-written story",1
"Plot Critics","historical accuracy",4
"Plot Critics","historical context",2
"Plot Critics","historical inaccuracies",2
"Plot Critics","historical inaccuracy",1
"Plot Critics","historical interest",1
"Plot Critics","historical value",1
"Plot Critics","historically accurate",1
"Plot Critics","historically inaccurate",1
"Plot Critics","history",1
"Plot Critics","holes",1
"Plot Critics","hollow pointless objects",1
"Plot Critics","horrendously awful",1
"Plot Critics","horrible",1
"Plot Critics","horrible acting",8
"Plot Critics","horrible casting",1
"Plot Critics","horrible cinematography",1
"Plot Critics","horrible direction",1
"Plot Critics","horrible film",2
"Plot Critics","horrible movie",1
"Plot Critics","horrible plot",1
"Plot Critics","horrible premise",1
"Plot Critics","horrible story",2
"Plot Critics","horrible synthesized music",1
"Plot Critics","horribly",1
"Plot Critics","horribly written",1
"Plot Critics","horrid script",1
"Plot Critics","horrific cinematography",1
"Plot Critics","horror clichés",1
"Plot Critics","huge amount of flaws",1
"Plot Critics","humor",2
"Plot Critics","humourless",1
"Plot Critics","hype",1
"Plot Critics","identities",1
"Plot Critics","identity",1
"Plot Critics","ill-conceived",1
"Plot Critics","ill-used musical numbers",1
"Plot Critics","illogical",4
"Plot Critics","illogical plot",1
"Plot Critics","illogical story",1
"Plot Critics","illogical storyline",1
"Plot Critics","immature",1
"Plot Critics","implausibilities",1
"Plot Critics","implausibility",2
"Plot Critics","implausible",2
"Plot Critics","implausible plot",2
"Plot Critics","implausible scenes",1
"Plot Critics","impossible to dredge up",1
"Plot Critics","impressive performance",1
"Plot Critics","improved the plot",1
"Plot Critics","improvised dialogue",1
"Plot Critics","inaccurate",1
"Plot Critics","inane",1
"Plot Critics","inane dialog",1
"Plot Critics","inane dialogue",1
"Plot Critics","inaudible dialogue",1
"Plot Critics","incest",1
"Plot Critics","incoherent",4
"Plot Critics","incoherent direction",1
"Plot Critics","incoherent mess",2
"Plot Critics","incoherent narrative",1
"Plot Critics","incoherent plot",2
"Plot Critics","incompetence",1
"Plot Critics","incompetent",1
"Plot Critics","incompetent action",1
"Plot Critics","incompetent film-making",1
"Plot Critics","incomplete",1
"Plot Critics","incomprehensible",1
"Plot Critics","inconsistencies",2
"Plot Critics","incorrect facts",1
"Plot Critics","inept material",1
"Plot Critics","insane",1
"Plot Critics","insufficient plot",1
"Plot Critics","insult",1
"Plot Critics","insult to good taste",1
"Plot Critics","insult to intelligence",1
"Plot Critics","insulting",1
"Plot Critics","insulting to intelligence",1
"Plot Critics","insults the audience",1
"Plot Critics","integrity",1
"Plot Critics","intelligence",1
"Plot Critics","intelligent",1
"Plot Critics","intense",1
"Plot Critics","interesting",1
"Plot Critics","interesting story",1
"Plot Critics","interesting twists",1
"Plot Critics","interpretation",1
"Plot Critics","intriguing",1
"Plot Critics","irrelevant",1
"Plot Critics","irritating characters",1
"Plot Critics","irritating mess",1
"Plot Critics","joke",2
"Plot Critics","jokes",1
"Plot Critics","jokes didn't appeal",1
"Plot Critics","journey",1
"Plot Critics","juvenile acting",1
"Plot Critics","juvenile script",1
"Plot Critics","kindergarten humor",1
"Plot Critics","lack of action",1
"Plot Critics","lack of character development",1
"Plot Critics","lack of charm",1
"Plot Critics","lack of chemistry",1
"Plot Critics","lack of coherence",1
"Plot Critics","lack of context",2
"Plot Critics","lack of conviction",1
"Plot Critics","lack of creativity",1
"Plot Critics","lack of credibility",1
"Plot Critics","lack of entertainment",1
"Plot Critics","lack of imagination",1
"Plot Critics","lack of inspiration",1
"Plot Critics","lack of interest",1
"Plot Critics","lack of logic",2
"Plot Critics","lack of music",1
"Plot Critics","lack of objectivity",1
"Plot Critics","lack of originality",1
"Plot Critics","lack of plausibility",1
"Plot Critics","lack of plot",6
"Plot Critics","lack of quality",1
"Plot Critics","lack of scares",1
"Plot Critics","lack of sense",1
"Plot Critics","lack of significant story",1
"Plot Critics","lack of story-telling",1
"Plot Critics","lack of structure",1
"Plot Critics","lack of substance",2
"Plot Critics","lack of subtitles",1
"Plot Critics","lack of talent",1
"Plot Critics","lack of tension",1
"Plot Critics","lack of wit",1
"Plot Critics","lacked performance",1
"Plot Critics","lacking",1
"Plot Critics","lacking acting",1
"Plot Critics","lacking credibility",1
"Plot Critics","lackluster",1
"Plot Critics","lackluster direction",2
"Plot Critics","lackluster jokes",1
"Plot Critics","lackluster performance",2
"Plot Critics","lackluster plot",1
"Plot Critics","lackluster stars",1
"Plot Critics","lackluster story",1
"Plot Critics","lacklustre",2
"Plot Critics","lame",4
"Plot Critics","lame jokes",2
"Plot Critics","lame money maker",1
"Plot Critics","lame movie",1
"Plot Critics","lame parody",1
"Plot Critics","lame plot",2
"Plot Critics","lame story",1
"Plot Critics","lame-o ideas",1
"Plot Critics","laughable",1
"Plot Critics","laughable denouement",1
"Plot Critics","laughs",1
"Plot Critics","lines",1
"Plot Critics","little plot",1
"Plot Critics","little resemblance",1
"Plot Critics","location accuracy",1
"Plot Critics","logic",1
"Plot Critics","logic lapses",1
"Plot Critics","logical chain",1
"Plot Critics","logical explanation",1
"Plot Critics","long scenes",1
"Plot Critics","loose ends",2
"Plot Critics","loose story",1
"Plot Critics","lousy acting",2
"Plot Critics","lousy script",1
"Plot Critics","lousy show",1
"Plot Critics","love story",1
"Plot Critics","low budget",2
"Plot Critics","low on ideas",1
"Plot Critics","ludicrous",1
"Plot Critics","ludicrous plot",1
"Plot Critics","ludicrous scenes",1
"Plot Critics","ludicrously expensive special effects",1
"Plot Critics","main plot",1
"Plot Critics","main protagonist",1
"Plot Critics","make sense",1
"Plot Critics","makes little sense",1
"Plot Critics","makes no sense",4
"Plot Critics","makes sense",1
"Plot Critics","manipulative",2
"Plot Critics","mean-spirited",1
"Plot Critics","meaning",1
"Plot Critics","meaningful message",1
"Plot Critics","meaningless",2
"Plot Critics","meaningless blabbering",1
"Plot Critics","meaningless garbage",1
"Plot Critics","meaningless scenes",1
"Plot Critics","mediocre",2
"Plot Critics","mediocre acting",5
"Plot Critics","mediocre attempt",1
"Plot Critics","mediocre capers",1
"Plot Critics","mediocre script",1
"Plot Critics","mediocre stories",1
"Plot Critics","mediocrity",1
"Plot Critics","meditation",1
"Plot Critics","melodramatic",1
"Plot Critics","mess",1
"Plot Critics","mess of a movie",1
"Plot Critics","message",2
"Plot Critics","messages",1
"Plot Critics","mildly entertaining",1
"Plot Critics","mildly interesting plot",1
"Plot Critics","minimal laughs",1
"Plot Critics","minor characters",1
"Plot Critics","misfire",1
"Plot Critics","misfires",1
"Plot Critics","misguided attempt",1
"Plot Critics","misinformation",1
"Plot Critics","mismarketed",1
"Plot Critics","mismatched",1
"Plot Critics","misrepresented garbage",1
"Plot Critics","missed chance",1
"Plot Critics","missing Ice T",1
"Plot Critics","missing comedic element",1
"Plot Critics","missing scenes",1
"Plot Critics","mistakes",1
"Plot Critics","moral regeneration",1
"Plot Critics","moronic",1
"Plot Critics","motivation",2
"Plot Critics","muddled mess",1
"Plot Critics","muddled motivations",1
"Plot Critics","muddy plot",1
"Plot Critics","multiple interpretations",1
"Plot Critics","mundane material",1
"Plot Critics","mundane script",1
"Plot Critics","murder mystery",1
"Plot Critics","musical numbers",3
"Plot Critics","mystery",3
"Plot Critics","narration issues",1
"Plot Critics","narrative",6
"Plot Critics","narrative coherence",2
"Plot Critics","narrative flow",1
"Plot Critics","narrative framing",1
"Plot Critics","narrative journey",1
"Plot Critics","narrative sensibility",1
"Plot Critics","narrative structure",1
"Plot Critics","nasty film",1
"Plot Critics","necrophilia",1
"Plot Critics","neo noir",1
"Plot Critics","never fully explained",1
"Plot Critics","never works",1
"Plot Critics","no argument",1
"Plot Critics","no artistic value",1
"Plot Critics","no believable characters",1
"Plot Critics","no budget",1
"Plot Critics","no character development",3
"Plot Critics","no chemistry",1
"Plot Critics","no closure",1
"Plot Critics","no development",1
"Plot Critics","no discernible plot",1
"Plot Critics","no effort",1
"Plot Critics","no ending",1
"Plot Critics","no excitement",1
"Plot Critics","no focus",1
"Plot Critics","no great story",1
"Plot Critics","no humor",1
"Plot Critics","no idea",1
"Plot Critics","no impression",1
"Plot Critics","no jokes",1
"Plot Critics","no laughs",1
"Plot Critics","no logic",1
"Plot Critics","no message",2
"Plot Critics","no movie plot",1
"Plot Critics","no one to root for",1
"Plot Critics","no original idea",1
"Plot Critics","no plot",11
"Plot Critics","no point",4
"Plot Critics","no real message",1
"Plot Critics","no real plot",3
"Plot Critics","no redeeming feature",1
"Plot Critics","no redeeming qualities",1
"Plot Critics","no scares",1
"Plot Critics","no sense",1
"Plot Critics","no sincerity",1
"Plot Critics","no story",1
"Plot Critics","no story line",1
"Plot Critics","no structure",1
"Plot Critics","non existent",1
"Plot Critics","non existent story telling",1
"Plot Critics","non-coherent",1
"Plot Critics","non-existent plot",3
"Plot Critics","non-existent story",1
"Plot Critics","non-realistic",1
"Plot Critics","nonsensical",2
"Plot Critics","nonsensical plot",1
"Plot Critics","not amusing",1
"Plot Critics","not edgy",1
"Plot Critics","not enough good material",1
"Plot Critics","not explained",1
"Plot Critics","not funny",5
"Plot Critics","not good",2
"Plot Critics","not interesting",1
"Plot Critics","not predictable",1
"Plot Critics","not recommend",1
"Plot Critics","not recommended",1
"Plot Critics","not that great",1
"Plot Critics","not to my standards",1
"Plot Critics","not very good",1
"Plot Critics","not well done",1
"Plot Critics","not worth seeing",1
"Plot Critics","nothing",1
"Plot Critics","nothing done worse",1
"Plot Critics","nothing happened",1
"Plot Critics","nothing to say",1
"Plot Critics","nothing unexpected",1
"Plot Critics","objective",1
"Plot Critics","obvious",1
"Plot Critics","obvious story",1
"Plot Critics","omissions",1
"Plot Critics","one sided views",1
"Plot Critics","one-dimensional",2
"Plot Critics","one-dimensional characters",3
"Plot Critics","one-dimensional role",1
"Plot Critics","ordinary cinema",1
"Plot Critics","original",1
"Plot Critics","original film",1
"Plot Critics","original footage",1
"Plot Critics","original ideas",1
"Plot Critics","original story",1
"Plot Critics","original substance",1
"Plot Critics","original thought",1
"Plot Critics","originality",6
"Plot Critics","outdated humor",1
"Plot Critics","outdated plot",1
"Plot Critics","outrageous",1
"Plot Critics","over done",1
"Plot Critics","over exaggerated characters",1
"Plot Critics","over the top",1
"Plot Critics","over-acting",1
"Plot Critics","over-simplified treatment",1
"Plot Critics","over-the-top",1
"Plot Critics","over-the-top acting",1
"Plot Critics","overacting",1
"Plot Critics","overall impression",1
"Plot Critics","overdo everything",1
"Plot Critics","overlong",1
"Plot Critics","overly-long",1
"Plot Critics","overrated",1
"Plot Critics","overwritten, clichéd line",1
"Plot Critics","overwrought",1
"Plot Critics","p*ss poor effort",1
"Plot Critics","pacing",4
"Plot Critics","pacing issues",1
"Plot Critics","painful",2
"Plot Critics","painful to watch",1
"Plot Critics","paper-thin characters",1
"Plot Critics","patchy performances",1
"Plot Critics","pathetic",2
"Plot Critics","pathetic acting",2
"Plot Critics","pathetic story",1
"Plot Critics","performance",3
"Plot Critics","performances",1
"Plot Critics","period detail",1
"Plot Critics","philosophically ridiculous",1
"Plot Critics","plausibility",1
"Plot Critics","plausible",1
"Plot Critics","plot",23
"Plot Critics","plot acceptance",1
"Plot Critics","plot concept",1
"Plot Critics","plot confusion",1
"Plot Critics","plot construction",1
"Plot Critics","plot continue",1
"Plot Critics","plot contrivance",1
"Plot Critics","plot device",1
"Plot Critics","plot drags",1
"Plot Critics","plot elements",1
"Plot Critics","plot hole",2
"Plot Critics","plot holes",7
"Plot Critics","plot is a joke",1
"Plot Critics","plot less",1
"Plot Critics","plot line",2
"Plot Critics","plot logic",5
"Plot Critics","plot nonexistent",1
"Plot Critics","plot on killing Hitler",1
"Plot Critics","plot outline",2
"Plot Critics","plot sucks",1
"Plot Critics","plot support",1
"Plot Critics","plot thriller",1
"Plot Critics","plot twist",2
"Plot Critics","plot twists",2
"Plot Critics","plot was set",1
"Plot Critics","plot with substance",1
"Plot Critics","plot-twist",1
"Plot Critics","plotline",1
"Plot Critics","plots",1
"Plot Critics","plotting",1
"Plot Critics","pointless",4
"Plot Critics","pointless advice",1
"Plot Critics","pointless flashbacks",1
"Plot Critics","pointless mess",1
"Plot Critics","pointless plot",1
"Plot Critics","pointless script",1
"Plot Critics","pointless talking",1
"Plot Critics","political aspects",1
"Plot Critics","political pretension",1
"Plot Critics","political theater",1
"Plot Critics","politics",1
"Plot Critics","poor",1
"Plot Critics","poor acting",10
"Plot Critics","poor adaption",1
"Plot Critics","poor attempt",2
"Plot Critics","poor casting",1
"Plot Critics","poor characters",1
"Plot Critics","poor chemistry",1
"Plot Critics","poor dialog",1
"Plot Critics","poor dialogue",2
"Plot Critics","poor direction",5
"Plot Critics","poor documentary",1
"Plot Critics","poor editing",2
"Plot Critics","poor effects",1
"Plot Critics","poor excuse",1
"Plot Critics","poor execution",1
"Plot Critics","poor film",1
"Plot Critics","poor job",1
"Plot Critics","poor movie",1
"Plot Critics","poor performance",1
"Plot Critics","poor plot",4
"Plot Critics","poor production",3
"Plot Critics","poor quality",3
"Plot Critics","poor remake",1
"Plot Critics","poor screenplay",1
"Plot Critics","poor script",8
"Plot Critics","poor sequel",1
"Plot Critics","poor special effects",1
"Plot Critics","poor story",1
"Plot Critics","poor twist",1
"Plot Critics","poor writing",17
"Plot Critics","poorly acted",3
"Plot Critics","poorly carried out",1
"Plot Critics","poorly defined characters",1
"Plot Critics","poorly directed",2
"Plot Critics","poorly done",5
"Plot Critics","poorly drawn characters",1
"Plot Critics","poorly edited",1
"Plot Critics","poorly executed",3
"Plot Critics","poorly filmed",1
"Plot Critics","poorly guarded",1
"Plot Critics","poorly made",4
"Plot Critics","poorly produced",1
"Plot Critics","poorly put together",1
"Plot Critics","poorly scripted",4
"Plot Critics","poorly sketched characters",1
"Plot Critics","poorly written",11
"Plot Critics","poorly-constructed characters",1
"Plot Critics","portrays negatively",1
"Plot Critics","potentially great",1
"Plot Critics","preachy",1
"Plot Critics","predictability",1
"Plot Critics","predictable",30
"Plot Critics","predictable characters",1
"Plot Critics","predictable end",1
"Plot Critics","predictable ending",1
"Plot Critics","predictable gags",2
"Plot Critics","predictable jokes",1
"Plot Critics","predictable modern horror",1
"Plot Critics","predictable plot",5
"Plot Critics","predictable story",1
"Plot Critics","predictable twists",1
"Plot Critics","predictably Hollywood",1
"Plot Critics","premise",2
"Plot Critics","premise familiar",1
"Plot Critics","preordained ending",1
"Plot Critics","preposterous",1
"Plot Critics","preposterous plot",1
"Plot Critics","preposterous plotting",1
"Plot Critics","presentation",1
"Plot Critics","pretentious",4
"Plot Critics","pretentious dialog",1
"Plot Critics","pretentious nonsense",1
"Plot Critics","problems",1
"Plot Critics","produced earlier",1
"Plot Critics","production flaws",1
"Plot Critics","production quality",2
"Plot Critics","production values",2
"Plot Critics","propaganda",4
"Plot Critics","pseudo-scientific",1
"Plot Critics","psychological complexities",1
"Plot Critics","psychological consequences",1
"Plot Critics","psychological content",1
"Plot Critics","psychological mystery",1
"Plot Critics","pure crap",1
"Plot Critics","purpose",1
"Plot Critics","quality",1
"Plot Critics","quality movies",1
"Plot Critics","questioning situations",1
"Plot Critics","questions",2
"Plot Critics","rational",1
"Plot Critics","rationality",1
"Plot Critics","realism",3
"Plot Critics","realistic manner",1
"Plot Critics","realistic parts",1
"Plot Critics","recycled footage",1
"Plot Critics","redeemable",1
"Plot Critics","redeeming plot",1
"Plot Critics","redeeming qualities",1
"Plot Critics","reduced to 25 minutes",1
"Plot Critics","regressive theme",1
"Plot Critics","regular",1
"Plot Critics","rehash",1
"Plot Critics","rehashing the plot",1
"Plot Critics","relationship",2
"Plot Critics","remake",2
"Plot Critics","remarkable dialogues",1
"Plot Critics","repeat",1
"Plot Critics","repeated lines",1
"Plot Critics","repetitive",3
"Plot Critics","rewrite the plot",1
"Plot Critics","ridicules",1
"Plot Critics","ridiculous",5
"Plot Critics","ridiculous dialog",1
"Plot Critics","ridiculous ending",1
"Plot Critics","ridiculous film",1
"Plot Critics","ridiculous plot",4
"Plot Critics","ridiculous scenarios",1
"Plot Critics","ridiculous scenes",1
"Plot Critics","ridiculous story",1
"Plot Critics","ridiculous story twists",1
"Plot Critics","rip-off",1
"Plot Critics","routine",1
"Plot Critics","rubbish",1
"Plot Critics","ruined morals",1
"Plot Critics","rushed",1
"Plot Critics","satire",3
"Plot Critics","satisfying",1
"Plot Critics","satisfying conclusion",1
"Plot Critics","satisfying ending",2
"Plot Critics","save yourself",1
"Plot Critics","scary",1
"Plot Critics","scene structure",1
"Plot Critics","scope",1
"Plot Critics","scream ripoffs",1
"Plot Critics","screenplay",15
"Plot Critics","screenplay quality",1
"Plot Critics","screwball friends",1
"Plot Critics","script",28
"Plot Critics","script doctor",1
"Plot Critics","script droned",1
"Plot Critics","script errors",1
"Plot Critics","script fails",2
"Plot Critics","script lacks direction",1
"Plot Critics","script problems",1
"Plot Critics","script quality",3
"Plot Critics","script re-writes",1
"Plot Critics","script stage",1
"Plot Critics","script's reluctance",1
"Plot Critics","scripted",1
"Plot Critics","scripting",1
"Plot Critics","scriptwriters",3
"Plot Critics","scriptwriting",1
"Plot Critics","self-conscious",1
"Plot Critics","self-consciously arty",1
"Plot Critics","self-indulgent",1
"Plot Critics","senseless",2
"Plot Critics","senseless crime",1
"Plot Critics","sentimental",1
"Plot Critics","sequel",1
"Plot Critics","set-up",1
"Plot Critics","sexual themes",1
"Plot Critics","shallow",1
"Plot Critics","shallow characters",1
"Plot Critics","shallow plot",2
"Plot Critics","shameful shambles",1
"Plot Critics","sharp dialogue",1
"Plot Critics","sheer stupidity",1
"Plot Critics","shocking script",1
"Plot Critics","shoddily written",1
"Plot Critics","shoddy",1
"Plot Critics","shoddy craftsmanship",1
"Plot Critics","shoddy direction",1
"Plot Critics","silly ending",1
"Plot Critics","silly or stupid",1
"Plot Critics","similarities",1
"Plot Critics","simple",1
"Plot Critics","simple-minded script",1
"Plot Critics","simplified",1
"Plot Critics","simplify the plot",1
"Plot Critics","simplistic plot",1
"Plot Critics","skin change",1
"Plot Critics","skip this one",1
"Plot Critics","slasher flick",1
"Plot Critics","sledge hammer",1
"Plot Critics","sloppily tie",1
"Plot Critics","sloppy",1
"Plot Critics","sloppy direction",1
"Plot Critics","sloppy film adaption",1
"Plot Critics","sloppy production",1
"Plot Critics","sloppy scripting",1
"Plot Critics","slow",2
"Plot Critics","slow action",1
"Plot Critics","slow moving",1
"Plot Critics","slow pace",2
"Plot Critics","slow paced",2
"Plot Critics","slow pacing",2
"Plot Critics","slow plot",2
"Plot Critics","slow to unravel",1
"Plot Critics","small budget",1
"Plot Critics","smart story",1
"Plot Critics","soap opera",1
"Plot Critics","social commentary",1
"Plot Critics","soft-core",1
"Plot Critics","solid",1
"Plot Critics","solid attention span",1
"Plot Critics","sophisticated",1
"Plot Critics","sound mixing",1
"Plot Critics","special effects",1
"Plot Critics","special features",1
"Plot Critics","sprawling mess",1
"Plot Critics","stagnant",1
"Plot Critics","stagnant studio work",1
"Plot Critics","stale dialogue",1
"Plot Critics","stay away",1
"Plot Critics","stereotyped",2
"Plot Critics","stereotypes",4
"Plot Critics","stereotypical",1
"Plot Critics","stereotypical characters",1
"Plot Critics","sticky screenplay",1
"Plot Critics","stilted conversation",1
"Plot Critics","stinker",1
"Plot Critics","stories",1
"Plot Critics","story",42
"Plot Critics","story about New York",1
"Plot Critics","story and characterisation",1
"Plot Critics","story becomes weird",1
"Plot Critics","story centered",1
"Plot Critics","story continued",1
"Plot Critics","story development",4
"Plot Critics","story doesn't make sense",1
"Plot Critics","story holes",2
"Plot Critics","story idea",1
"Plot Critics","story is simple",1
"Plot Critics","story itself is good",1
"Plot Critics","story line",5
"Plot Critics","story lines",1
"Plot Critics","story logic",362
"Plot Critics","story lost",1
"Plot Critics","story makes no sense",1
"Plot Critics","story narrative",1
"Plot Critics","story of his",1
"Plot Critics","story premise",1
"Plot Critics","story quality",3
"Plot Critics","story resemblance",1
"Plot Critics","story unrecognizable",1
"Plot Critics","story's lack",1
"Plot Critics","story's twisted time line",1
"Plot Critics","story-telling",1
"Plot Critics","storyline",8
"Plot Critics","storyline issues",2
"Plot Critics","storytelling",2
"Plot Critics","straightforward fashion",1
"Plot Critics","strained farce",1
"Plot Critics","streamline story",1
"Plot Critics","strong cast",1
"Plot Critics","strong writing",1
"Plot Critics","structure",10
"Plot Critics","struggle to get through",1
"Plot Critics","stupid",6
"Plot Critics","stupid characters",1
"Plot Critics","stupid dialog",1
"Plot Critics","stupid killings",1
"Plot Critics","stupid plot",2
"Plot Critics","stupid plot line",1
"Plot Critics","stupid scenes",1
"Plot Critics","stupid storyline",1
"Plot Critics","stupidest",1
"Plot Critics","stupidity of the plot",1
"Plot Critics","sub grade material",1
"Plot Critics","subplots",1
"Plot Critics","substance",2
"Plot Critics","subtitles",2
"Plot Critics","subtle horror",1
"Plot Critics","sucked",1
"Plot Critics","sucks",1
"Plot Critics","superficial love",1
"Plot Critics","superficial plot",1
"Plot Critics","superfluous",1
"Plot Critics","surprise",1
"Plot Critics","surprises",1
"Plot Critics","surprising moments",1
"Plot Critics","suspense",5
"Plot Critics","suspenseful scenes",1
"Plot Critics","symbolism",1
"Plot Critics","tasteless",1
"Plot Critics","technical faults",1
"Plot Critics","technical mistakes",1
"Plot Critics","technical problems",1
"Plot Critics","technical proficiency",1
"Plot Critics","technical rant",1
"Plot Critics","tedious",2
"Plot Critics","tediously dull",1
"Plot Critics","tension",1
"Plot Critics","terrible",6
"Plot Critics","terrible acting",9
"Plot Critics","terrible book",1
"Plot Critics","terrible dialogue",1
"Plot Critics","terrible effects",1
"Plot Critics","terrible flaws",1
"Plot Critics","terrible lighting",1
"Plot Critics","terrible script",4
"Plot Critics","terrible scripts",1
"Plot Critics","terrible story-line",1
"Plot Critics","terrible writing",3
"Plot Critics","terribly acted",1
"Plot Critics","thematic depth",1
"Plot Critics","thematic theft",1
"Plot Critics","theme",1
"Plot Critics","themes",3
"Plot Critics","thin characters",1
"Plot Critics","thin material",1
"Plot Critics","thin plot",5
"Plot Critics","thin premise",1
"Plot Critics","thin stories",1
"Plot Critics","thin story",1
"Plot Critics","thought out",1
"Plot Critics","thought-provoking",1
"Plot Critics","thought-provoking plot",1
"Plot Critics","thriller-by-numbers",1
"Plot Critics","thrown in",1
"Plot Critics","time paradoxes",2
"Plot Critics","time travel",1
